title,provider,provider_type,curriculum,country,province,grade,phase,subject,topic,language,resource_type,year,term,examination_type,url,memo_url,licence,trust_level,quality_score,source_url,discovered_from,discovered_at,last_verified,status
Cambridge IGCSE Biology (0610) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Life Sciences,0610,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-biology-0610,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Chemistry (0620) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Physical Sciences,0620,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-chemistry-0620,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Physics (0625) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Physical Sciences,0625,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-physics-0625,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Accounting (0452) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Accounting,0452,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-accounting-0452,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Business Studies (0450) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Business Studies,0450,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-business-studies-0450,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Economics (0455) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Economics,0455,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-economics-0455,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Geography (0460) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Geography,0460,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-geography-0460,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
"DBE Big Book -- isiNdebele, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,isiNdebele,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=UNVPE8sg0o0%3d&tabid=1960&portalid=0&mid=7776,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- isiXhosa, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,isiXhosa,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=7-QWoi-CXeU%3d&tabid=1960&portalid=0&mid=7789,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- isiZulu, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,isiZulu,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=1DASx8L4OPo%3d&tabid=1960&portalid=0&mid=7795,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- Sepedi, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,Sepedi,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=-owQn55LCoY%3d&tabid=1960&portalid=0&mid=7798,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- Sesotho, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,Sesotho,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=y7pltlilcPI%3d&tabid=1960&portalid=0&mid=7801,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- Setswana, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,Setswana,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=FaJLTYYf0KM%3d&tabid=1960&portalid=0&mid=7804,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- siSwati, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,siSwati,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=m6HBScgP6Bs%3d&tabid=1960&portalid=0&mid=7807,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- Tshivenda, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,Tshivenda,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=yYg6H3wwzKA%3d&tabid=1960&portalid=0&mid=7810,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Big Book -- Xitsonga, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,Xitsonga,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=tqcaLQGrKkI%3d&tabid=1960&portalid=0&mid=7848,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, isiNdebele)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,isiNdebele,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=XiOdsWUTx5c%3d&tabid=1960&portalid=0&mid=7920,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, Sepedi)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,Sepedi,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=JVokcHnX8ac%3d&tabid=1960&portalid=0&mid=7923,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, Sesotho)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,Sesotho,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=MDM5NOK6-cM%3d&tabid=1960&portalid=0&mid=7924,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, Setswana)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,Setswana,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=Sz1va0gIuOY%3d&tabid=1960&portalid=0&mid=7925,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, siSwati)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,siSwati,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=MbkgsAu14u0%3d&tabid=1960&portalid=0&mid=7951,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, Tshivenda)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,Tshivenda,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=kpwatyZ76S8%3d&tabid=1960&portalid=0&mid=7926,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, Xitsonga)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,Xitsonga,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=oOFtZk1tfwE%3d&tabid=1960&portalid=0&mid=7927,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, isiNdebele)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,isiNdebele,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=FjFMiyN80M0%3d&tabid=1960&portalid=0&mid=7930,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, Sepedi)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,Sepedi,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=WXEKdj57lWE%3d&tabid=1960&portalid=0&mid=7933,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, Sesotho)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,Sesotho,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=eW7_IsYd8Lc%3d&tabid=1960&portalid=0&mid=7934,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, Setswana)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,Setswana,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=hRdFyr9wI_k%3d&tabid=1960&portalid=0&mid=7935,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, siSwati)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,siSwati,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=fTD_GUWcjMA%3d&tabid=1960&portalid=0&mid=7957,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, Tshivenda)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,Tshivenda,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=fNLxY6jz6sg%3d&tabid=1960&portalid=0&mid=7936,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, Xitsonga)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,Xitsonga,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=84dX0PAdqDA%3d&tabid=1960&portalid=0&mid=7937,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-12,2026-09-12,verified
